date,season,team,player,club,competition,minutes,starts,goals,assists,xg,xa,cards,source_url
2008-06-01,2007-2008,Egypt,Egypt Player 8,Egypt FC,Sample club season,1412,15,2.47,1.89,2.14,2.46,2.56,synthetic://sample-data
2008-06-01,2007-2008,England,England Player 1,England FC,Sample club season,2437,27,0.63,1.96,0.0,2.43,5.62,synthetic://sample-data
2008-06-01,2007-2008,England,England Player 2,England FC,Sample club season,3001,33,2.36,0.0,3.91,0.0,3.46,synthetic://sample-data
2008-06-01,2007-2008,England,England Player 3,England FC,Sample club season,2184,24,1.77,1.34,3.53,0.49,5.16,synthetic://sample-data
2008-06-01,2007-2008,England,England Player 4,England FC,Sample club season,3074,34,2.17,2.84,1.61,3.28,2.61,synthetic://sample-data
2008-06-01,2007-2008,England,England Player 5,England FC,Sample club season,3345,37,0.51,2.19,1.4,3.02,2.71,synthetic://sample-data
2008-06-01,2007-2008,England,England Player 6,England FC,Sample club season,677,7,4.95,1.98,5.66,3.04,0.27,synthetic://sample-data
2008-06-01,2007-2008,England,England Player 7,England FC,Sample club season,1070,11,6.35,2.87,7.99,2.61,1.52,synthetic://sample-data
2008-06-01,2007-2008,England,England Player 8,England FC,Sample club season,502,5,5.85,2.98,6.23,2.81,0.07,synthetic://sample-data
2008-06-01,2007-2008,France,France Player 1,France FC,Sample club season,3302,36,0.93,1.95,1.53,1.98,4.64,synthetic://sample-data
2008-06-01,2007-2008,France,France Player 2,France FC,Sample club season,1979,21,0.0,1.25,1.1,1.18,4.53,synthetic://sample-data
2008-06-01,2007-2008,France,France Player 3,France FC,Sample club season,3527,39,2.32,1.22,3.69,1.1,5.59,synthetic://sample-data
2008-06-01,2007-2008,France,France Player 4,France FC,Sample club season,2324,25,2.05,3.4,2.97,3.95,3.28,synthetic://sample-data
2008-06-01,2007-2008,France,France Player 5,France FC,Sample club season,2202,24,1.04,0.84,3.08,0.74,3.12,synthetic://sample-data
2008-06-01,2007-2008,France,France Player 6,France FC,Sample club season,799,8,7.32,4.07,8.77,3.61,0.66,synthetic://sample-data
2008-06-01,2007-2008,France,France Player 7,France FC,Sample club season,1783,19,7.89,2.91,7.84,3.17,3.19,synthetic://sample-data
2008-06-01,2007-2008,France,France Player 8,France FC,Sample club season,799,8,8.22,3.64,9.27,5.15,1.19,synthetic://sample-data
2008-06-01,2007-2008,Germany,Germany Player 1,Germany FC,Sample club season,2935,32,0.67,0.0,0.34,0.47,0.42,synthetic://sample-data
2008-06-01,2007-2008,Germany,Germany Player 2,Germany FC,Sample club season,2294,25,2.46,0.54,4.42,0.72,6.37,synthetic://sample-data
2008-06-01,2007-2008,Germany,Germany Player 3,Germany FC,Sample club season,2127,23,0.92,2.05,2.73,2.4,5.17,synthetic://sample-data
2008-06-01,2007-2008,Germany,Germany Player 4,Germany FC,Sample club season,1951,21,0.0,1.41,0.0,0.41,6.13,synthetic://sample-data
2008-06-01,2007-2008,Germany,Germany Player 5,Germany FC,Sample club season,2403,26,4.07,2.19,4.55,2.05,3.25,synthetic://sample-data
2008-06-01,2007-2008,Germany,Germany Player 6,Germany FC,Sample club season,1219,13,3.48,2.73,3.72,3.83,0.31,synthetic://sample-data
2008-06-01,2007-2008,Germany,Germany Player 7,Germany FC,Sample club season,1412,15,4.53,3.23,4.42,3.07,2.4,synthetic://sample-data
2008-06-01,2007-2008,Germany,Germany Player 8,Germany FC,Sample club season,1038,11,4.41,2.67,5.73,2.91,1.18,synthetic://sample-data
2008-06-01,2007-2008,Ghana,Ghana Player 1,Ghana FC,Sample club season,2838,31,0.0,0.95,0.0,0.42,5.14,synthetic://sample-data
2008-06-01,2007-2008,Ghana,Ghana Player 2,Ghana FC,Sample club season,3322,36,0.0,1.48,0.63,1.03,3.88,synthetic://sample-data
2008-06-01,2007-2008,Ghana,Ghana Player 3,Ghana FC,Sample club season,2960,32,0.47,0.2,1.07,1.37,1.83,synthetic://sample-data
2008-06-01,2007-2008,Ghana,Ghana Player 4,Ghana FC,Sample club season,3442,38,0.0,0.0,0.63,0.0,4.81,synthetic://sample-data
2008-06-01,2007-2008,Ghana,Ghana Player 5,Ghana FC,Sample club season,3157,35,2.91,2.73,3.37,2.62,3.76,synthetic://sample-data
2008-06-01,2007-2008,Ghana,Ghana Player 6,Ghana FC,Sample club season,1019,11,2.15,2.15,1.92,2.13,2.58,synthetic://sample-data
2008-06-01,2007-2008,Ghana,Ghana Player 7,Ghana FC,Sample club season,1715,19,2.23,2.87,2.42,2.89,0.0,synthetic://sample-data
2008-06-01,2007-2008,Ghana,Ghana Player 8,Ghana FC,Sample club season,665,7,2.24,0.58,2.63,0.23,0.0,synthetic://sample-data
2008-06-01,2007-2008,Iran,Iran Player 1,Iran FC,Sample club season,2664,29,0.79,0.0,1.81,0.45,3.99,synthetic://sample-data
2008-06-01,2007-2008,Iran,Iran Player 2,Iran FC,Sample club season,2566,28,0.0,0.06,0.31,1.32,4.22,synthetic://sample-data
2008-06-01,2007-2008,Iran,Iran Player 3,Iran FC,Sample club season,3184,35,0.0,0.0,0.0,0.03,3.08,synthetic://sample-data
2008-06-01,2007-2008,Iran,Iran Player 4,Iran FC,Sample club season,2965,32,0.0,0.79,0.31,0.55,4.54,synthetic://sample-data
2008-06-01,2007-2008,Iran,Iran Player 5,Iran FC,Sample club season,3120,34,0.0,0.02,0.0,0.0,5.4,synthetic://sample-data
2008-06-01,2007-2008,Iran,Iran Player 6,Iran FC,Sample club season,1654,18,0.74,0.0,0.77,0.0,0.48,synthetic://sample-data
2008-06-01,2007-2008,Iran,Iran Player 7,Iran FC,Sample club season,936,10,0.0,0.8,0.0,0.7,2.39,synthetic://sample-data
2008-06-01,2007-2008,Iran,Iran Player 8,Iran FC,Sample club season,1387,15,2.77,1.16,2.32,1.98,3.04,synthetic://sample-data
2008-06-01,2007-2008,Italy,Italy Player 1,Italy FC,Sample club season,2381,26,2.81,1.97,4.74,1.61,3.62,synthetic://sample-data
2008-06-01,2007-2008,Italy,Italy Player 2,Italy FC,Sample club season,3426,38,2.44,2.08,3.19,2.88,6.39,synthetic://sample-data
2008-06-01,2007-2008,Italy,Italy Player 3,Italy FC,Sample club season,2838,31,3.92,1.94,4.46,2.16,5.98,synthetic://sample-data
2008-06-01,2007-2008,Italy,Italy Player 4,Italy FC,Sample club season,2442,27,0.53,1.42,1.22,2.05,3.44,synthetic://sample-data
2008-06-01,2007-2008,Italy,Italy Player 5,Italy FC,Sample club season,2325,25,2.31,2.3,1.81,2.54,2.56,synthetic://sample-data
2008-06-01,2007-2008,Italy,Italy Player 6,Italy FC,Sample club season,804,8,5.83,3.38,5.2,2.83,2.5,synthetic://sample-data
2008-06-01,2007-2008,Italy,Italy Player 7,Italy FC,Sample club season,1187,13,1.55,2.52,2.15,1.74,0.0,synthetic://sample-data
2008-06-01,2007-2008,Italy,Italy Player 8,Italy FC,Sample club season,1160,12,2.18,3.77,2.62,3.18,2.02,synthetic://sample-data
2008-06-01,2007-2008,Ivory Coast,Ivory Coast Player 1,Ivory Coast FC,Sample club season,2707,30,0.0,2.39,0.71,2.56,5.55,synthetic://sample-data
2008-06-01,2007-2008,Ivory Coast,Ivory Coast Player 2,Ivory Coast FC,Sample club season,2047,22,0.2,1.01,0.17,0.5,5.15,synthetic://sample-data
2008-06-01,2007-2008,Ivory Coast,Ivory Coast Player 3,Ivory Coast FC,Sample club season,2321,25,0.2,0.0,0.9,0.75,2.56,synthetic://sample-data
2008-06-01,2007-2008,Ivory Coast,Ivory Coast Player 4,Ivory Coast FC,Sample club season,1927,21,1.28,2.3,1.29,3.45,3.45,synthetic://sample-data
2008-06-01,2007-2008,Ivory Coast,Ivory Coast Player 5,Ivory Coast FC,Sample club season,3076,34,2.4,0.83,2.65,0.4,4.09,synthetic://sample-data
2008-06-01,2007-2008,Ivory Coast,Ivory Coast Player 6,Ivory Coast FC,Sample club season,1193,13,1.52,0.71,1.25,0.24,4.01,synthetic://sample-data
2008-06-01,2007-2008,Ivory Coast,Ivory Coast Player 7,Ivory Coast FC,Sample club season,1761,19,0.0,1.83,0.0,2.19,3.28,synthetic://sample-data
2008-06-01,2007-2008,Ivory Coast,Ivory Coast Player 8,Ivory Coast FC,Sample club season,577,6,1.49,0.57,1.57,1.58,3.64,synthetic://sample-data
2008-06-01,2007-2008,Japan,Japan Player 1,Japan FC,Sample club season,2082,23,1.41,0.0,2.19,0.0,3.36,synthetic://sample-data
2008-06-01,2007-2008,Japan,Japan Player 2,Japan FC,Sample club season,3440,38,2.94,3.34,1.77,4.82,2.95,synthetic://sample-data
2008-06-01,2007-2008,Japan,Japan Player 3,Japan FC,Sample club season,3279,36,1.48,2.24,2.12,2.64,5.07,synthetic://sample-data
2008-06-01,2007-2008,Japan,Japan Player 4,Japan FC,Sample club season,3455,38,1.43,0.0,0.67,1.02,5.58,synthetic://sample-data
2008-06-01,2007-2008,Japan,Japan Player 5,Japan FC,Sample club season,2883,32,1.71,0.0,1.52,0.52,4.39,synthetic://sample-data
2008-06-01,2007-2008,Japan,Japan Player 6,Japan FC,Sample club season,679,7,2.04,3.36,2.41,3.91,0.0,synthetic://sample-data
2008-06-01,2007-2008,Japan,Japan Player 7,Japan FC,Sample club season,1080,12,2.36,1.82,2.21,2.21,2.49,synthetic://sample-data
2008-06-01,2007-2008,Japan,Japan Player 8,Japan FC,Sample club season,1708,18,3.21,2.06,4.39,2.01,1.05,synthetic://sample-data
2008-06-01,2007-2008,Mexico,Mexico Player 1,Mexico FC,Sample club season,1945,21,1.66,0.0,1.98,1.24,3.13,synthetic://sample-data
2008-06-01,2007-2008,Mexico,Mexico Player 2,Mexico FC,Sample club season,3032,33,1.41,1.28,2.94,0.0,5.35,synthetic://sample-data
2008-06-01,2007-2008,Mexico,Mexico Player 3,Mexico FC,Sample club season,2277,25,0.67,1.07,1.92,0.9,6.51,synthetic://sample-data
2008-06-01,2007-2008,Mexico,Mexico Player 4,Mexico FC,Sample club season,3500,38,2.18,0.03,1.81,0.61,3.59,synthetic://sample-data
2008-06-01,2007-2008,Mexico,Mexico Player 5,Mexico FC,Sample club season,2247,24,1.42,0.03,1.83,0.57,5.64,synthetic://sample-data
2008-06-01,2007-2008,Mexico,Mexico Player 6,Mexico FC,Sample club season,1016,11,3.77,1.54,4.81,2.4,3.94,synthetic://sample-data
2008-06-01,2007-2008,Mexico,Mexico Player 7,Mexico FC,Sample club season,594,6,4.7,2.45,4.41,3.12,4.69,synthetic://sample-data
2008-06-01,2007-2008,Mexico,Mexico Player 8,Mexico FC,Sample club season,1680,18,1.86,0.79,2.46,1.63,1.7,synthetic://sample-data
2008-06-01,2007-2008,Morocco,Morocco Player 1,Morocco FC,Sample club season,2106,23,4.46,0.0,4.89,0.0,4.27,synthetic://sample-data
2008-06-01,2007-2008,Morocco,Morocco Player 2,Morocco FC,Sample club season,2902,32,0.5,1.03,1.58,0.97,5.41,synthetic://sample-data
2008-06-01,2007-2008,Morocco,Morocco Player 3,Morocco FC,Sample club season,2026,22,1.04,1.65,0.69,2.7,1.32,synthetic://sample-data
2008-06-01,2007-2008,Morocco,Morocco Player 4,Morocco FC,Sample club season,2832,31,0.74,0.0,0.58,0.0,6.26,synthetic://sample-data
2008-06-01,2007-2008,Morocco,Morocco Player 5,Morocco FC,Sample club season,3314,36,2.4,0.78,2.84,1.26,3.47,synthetic://sample-data
2008-06-01,2007-2008,Morocco,Morocco Player 6,Morocco FC,Sample club season,1170,13,4.72,2.24,5.65,1.94,0.0,synthetic://sample-data
2008-06-01,2007-2008,Morocco,Morocco Player 7,Morocco FC,Sample club season,712,7,3.08,1.75,3.16,3.11,4.88,synthetic://sample-data
2008-06-01,2007-2008,Morocco,Morocco Player 8,Morocco FC,Sample club season,1446,16,3.17,2.52,2.98,2.45,0.39,synthetic://sample-data
2008-06-01,2007-2008,Netherlands,Netherlands Player 1,Netherlands FC,Sample club season,2594,28,1.54,1.3,3.48,1.16,2.14,synthetic://sample-data
2008-06-01,2007-2008,Netherlands,Netherlands Player 2,Netherlands FC,Sample club season,2662,29,3.6,0.23,3.53,0.35,0.59,synthetic://sample-data
2008-06-01,2007-2008,Netherlands,Netherlands Player 3,Netherlands FC,Sample club season,2840,31,3.2,0.43,3.37,0.93,5.01,synthetic://sample-data
2008-06-01,2007-2008,Netherlands,Netherlands Player 4,Netherlands FC,Sample club season,2496,27,2.74,0.24,2.6,0.0,6.7,synthetic://sample-data
2008-06-01,2007-2008,Netherlands,Netherlands Player 5,Netherlands FC,Sample club season,2817,31,2.36,0.0,2.26,0.0,2.11,synthetic://sample-data
2008-06-01,2007-2008,Netherlands,Netherlands Player 6,Netherlands FC,Sample club season,401,4,3.72,3.31,3.8,3.13,0.0,synthetic://sample-data
2008-06-01,2007-2008,Netherlands,Netherlands Player 7,Netherlands FC,Sample club season,1338,14,3.91,2.42,3.57,2.73,2.79,synthetic://sample-data
2008-06-01,2007-2008,Netherlands,Netherlands Player 8,Netherlands FC,Sample club season,659,7,0.78,3.22,0.29,2.87,2.69,synthetic://sample-data
2008-06-01,2007-2008,Nigeria,Nigeria Player 1,Nigeria FC,Sample club season,3411,37,0.0,0.0,0.47,0.0,4.49,synthetic://sample-data
2008-06-01,2007-2008,Nigeria,Nigeria Player 2,Nigeria FC,Sample club season,2442,27,4.09,0.0,3.15,1.8,2.53,synthetic://sample-data
2008-06-01,2007-2008,Nigeria,Nigeria Player 3,Nigeria FC,Sample club season,2108,23,1.54,0.84,2.22,0.09,6.33,synthetic://sample-data
2008-06-01,2007-2008,Nigeria,Nigeria Player 4,Nigeria FC,Sample club season,2597,28,0.79,0.0,1.93,2.08,4.75,synthetic://sample-data
2008-06-01,2007-2008,Nigeria,Nigeria Player 5,Nigeria FC,Sample club season,1834,20,1.68,0.0,3.0,0.0,2.13,synthetic://sample-data
2008-06-01,2007-2008,Nigeria,Nigeria Player 6,Nigeria FC,Sample club season,1684,18,3.65,0.68,5.31,0.88,1.86,synthetic://sample-data
2008-06-01,2007-2008,Nigeria,Nigeria Player 7,Nigeria FC,Sample club season,1530,17,2.2,3.11,1.3,2.92,4.49,synthetic://sample-data
2008-06-01,2007-2008,Nigeria,Nigeria Player 8,Nigeria FC,Sample club season,1781,19,2.18,1.7,1.94,1.12,4.72,synthetic://sample-data
2008-06-01,2007-2008,Norway,Norway Player 1,Norway FC,Sample club season,1842,20,0.0,0.92,0.0,0.61,3.4,synthetic://sample-data
2008-06-01,2007-2008,Norway,Norway Player 2,Norway FC,Sample club season,1984,22,2.41,0.89,2.18,0.25,5.0,synthetic://sample-data
2008-06-01,2007-2008,Norway,Norway Player 3,Norway FC,Sample club season,2633,29,0.0,0.43,0.0,0.78,3.52,synthetic://sample-data
2008-06-01,2007-2008,Norway,Norway Player 4,Norway FC,Sample club season,3593,39,1.72,0.84,1.51,0.18,4.78,synthetic://sample-data
2008-06-01,2007-2008,Norway,Norway Player 5,Norway FC,Sample club season,2332,25,1.55,1.05,2.39,1.53,2.66,synthetic://sample-data
2008-06-01,2007-2008,Norway,Norway Player 6,Norway FC,Sample club season,1688,18,4.21,2.48,5.46,3.09,0.0,synthetic://sample-data
2008-06-01,2007-2008,Norway,Norway Player 7,Norway FC,Sample club season,1667,18,1.78,1.9,1.39,3.3,0.88,synthetic://sample-data
2008-06-01,2007-2008,Norway,Norway Player 8,Norway FC,Sample club season,971,10,1.29,3.88,2.91,3.29,1.28,synthetic://sample-data
2008-06-01,2007-2008,Panama,Panama Player 1,Panama FC,Sample club season,3521,39,0.2,0.0,0.83,0.7,2.03,synthetic://sample-data
2008-06-01,2007-2008,Panama,Panama Player 2,Panama FC,Sample club season,3352,37,0.74,0.09,0.14,0.76,2.32,synthetic://sample-data
2008-06-01,2007-2008,Panama,Panama Player 3,Panama FC,Sample club season,3086,34,0.96,0.0,0.92,1.31,4.22,synthetic://sample-data
2008-06-01,2007-2008,Panama,Panama Player 4,Panama FC,Sample club season,3590,39,1.74,0.73,1.71,0.04,5.32,synthetic://sample-data
2008-06-01,2007-2008,Panama,Panama Player 5,Panama FC,Sample club season,3333,37,1.16,0.58,0.97,2.05,2.63,synthetic://sample-data
2008-06-01,2007-2008,Panama,Panama Player 6,Panama FC,Sample club season,1620,18,2.5,1.09,2.63,1.7,3.28,synthetic://sample-data
2008-06-01,2007-2008,Panama,Panama Player 7,Panama FC,Sample club season,1015,11,2.34,0.0,2.83,0.22,0.85,synthetic://sample-data
2008-06-01,2007-2008,Panama,Panama Player 8,Panama FC,Sample club season,1520,16,1.72,2.04,2.64,2.31,1.07,synthetic://sample-data
2008-06-01,2007-2008,Peru,Peru Player 1,Peru FC,Sample club season,2223,24,0.0,0.89,1.31,0.62,2.39,synthetic://sample-data
2008-06-01,2007-2008,Peru,Peru Player 2,Peru FC,Sample club season,3473,38,0.0,1.02,0.36,0.47,5.07,synthetic://sample-data
2008-06-01,2007-2008,Peru,Peru Player 3,Peru FC,Sample club season,2030,22,0.0,0.0,0.0,0.0,4.01,synthetic://sample-data
2008-06-01,2007-2008,Peru,Peru Player 4,Peru FC,Sample club season,2208,24,0.0,0.5,0.07,1.71,3.49,synthetic://sample-data
2008-06-01,2007-2008,Peru,Peru Player 5,Peru FC,Sample club season,3184,35,1.86,0.0,1.6,0.0,5.52,synthetic://sample-data
2008-06-01,2007-2008,Peru,Peru Player 6,Peru FC,Sample club season,529,5,1.61,0.88,2.15,1.52,3.12,synthetic://sample-data
2008-06-01,2007-2008,Peru,Peru Player 7,Peru FC,Sample club season,1772,19,0.74,0.0,0.0,0.73,2.67,synthetic://sample-data
2008-06-01,2007-2008,Peru,Peru Player 8,Peru FC,Sample club season,641,7,0.31,1.17,0.71,1.58,0.73,synthetic://sample-data
2008-06-01,2007-2008,Poland,Poland Player 1,Poland FC,Sample club season,1841,20,0.0,0.0,0.25,0.0,1.45,synthetic://sample-data
2008-06-01,2007-2008,Poland,Poland Player 2,Poland FC,Sample club season,1826,20,0.0,0.0,0.0,1.47,3.24,synthetic://sample-data
2008-06-01,2007-2008,Poland,Poland Player 3,Poland FC,Sample club season,3050,33,1.33,0.16,2.11,0.97,2.91,synthetic://sample-data
2008-06-01,2007-2008,Poland,Poland Player 4,Poland FC,Sample club season,1955,21,0.14,1.9,0.0,2.06,6.42,synthetic://sample-data
2008-06-01,2007-2008,Poland,Poland Player 5,Poland FC,Sample club season,2287,25,2.46,0.0,3.58,0.0,3.96,synthetic://sample-data
2008-06-01,2007-2008,Poland,Poland Player 6,Poland FC,Sample club season,819,9,0.0,2.03,2.11,1.88,1.75,synthetic://sample-data
2008-06-01,2007-2008,Poland,Poland Player 7,Poland FC,Sample club season,746,8,5.3,2.4,5.19,3.07,1.3,synthetic://sample-data
2008-06-01,2007-2008,Poland,Poland Player 8,Poland FC,Sample club season,1306,14,3.24,0.26,3.94,2.2,0.04,synthetic://sample-data
2008-06-01,2007-2008,Portugal,Portugal Player 1,Portugal FC,Sample club season,3388,37,3.65,1.81,3.66,2.17,4.8,synthetic://sample-data
2008-06-01,2007-2008,Portugal,Portugal Player 2,Portugal FC,Sample club season,1937,21,3.07,2.17,3.89,2.25,3.63,synthetic://sample-data
2008-06-01,2007-2008,Portugal,Portugal Player 3,Portugal FC,Sample club season,2950,32,0.43,2.45,0.94,2.1,1.44,synthetic://sample-data
2008-06-01,2007-2008,Portugal,Portugal Player 4,Portugal FC,Sample club season,3473,38,4.01,0.89,4.11,2.58,3.78,synthetic://sample-data
2008-06-01,2007-2008,Portugal,Portugal Player 5,Portugal FC,Sample club season,3232,35,1.95,2.26,3.28,2.13,4.7,synthetic://sample-data
2008-06-01,2007-2008,Portugal,Portugal Player 6,Portugal FC,Sample club season,965,10,5.92,2.27,6.46,2.22,2.32,synthetic://sample-data
2008-06-01,2007-2008,Portugal,Portugal Player 7,Portugal FC,Sample club season,1459,16,2.39,1.17,0.81,1.66,4.87,synthetic://sample-data
2008-06-01,2007-2008,Portugal,Portugal Player 8,Portugal FC,Sample club season,544,6,2.3,2.82,2.9,3.91,0.0,synthetic://sample-data
2008-06-01,2007-2008,Qatar,Qatar Player 1,Qatar FC,Sample club season,3518,39,0.23,0.32,1.51,0.43,3.0,synthetic://sample-data
2008-06-01,2007-2008,Qatar,Qatar Player 2,Qatar FC,Sample club season,2405,26,0.0,1.4,0.69,1.16,2.6,synthetic://sample-data
2008-06-01,2007-2008,Qatar,Qatar Player 3,Qatar FC,Sample club season,3192,35,0.59,1.52,0.0,1.57,6.41,synthetic://sample-data
2008-06-01,2007-2008,Qatar,Qatar Player 4,Qatar FC,Sample club season,2617,29,1.39,1.78,1.9,2.04,2.31,synthetic://sample-data
2008-06-01,2007-2008,Qatar,Qatar Player 5,Qatar FC,Sample club season,3218,35,1.44,1.16,2.31,1.3,4.14,synthetic://sample-data
2008-06-01,2007-2008,Qatar,Qatar Player 6,Qatar FC,Sample club season,540,6,0.26,0.06,1.18,0.0,0.0,synthetic://sample-data
2008-06-01,2007-2008,Qatar,Qatar Player 7,Qatar FC,Sample club season,914,10,1.07,0.0,2.19,0.27,1.29,synthetic://sample-data
2008-06-01,2007-2008,Qatar,Qatar Player 8,Qatar FC,Sample club season,1544,17,0.6,0.0,1.8,0.0,0.0,synthetic://sample-data
2008-06-01,2007-2008,Saudi Arabia,Saudi Arabia Player 1,Saudi Arabia FC,Sample club season,1842,20,0.0,0.7,0.08,0.0,1.8,synthetic://sample-data
2008-06-01,2007-2008,Saudi Arabia,Saudi Arabia Player 2,Saudi Arabia FC,Sample club season,2026,22,1.69,0.0,3.36,0.71,2.42,synthetic://sample-data
2008-06-01,2007-2008,Saudi Arabia,Saudi Arabia Player 3,Saudi Arabia FC,Sample club season,3325,36,0.0,0.53,0.17,1.2,4.73,synthetic://sample-data
2008-06-01,2007-2008,Saudi Arabia,Saudi Arabia Player 4,Saudi Arabia FC,Sample club season,3408,37,1.21,0.0,0.8,0.0,3.35,synthetic://sample-data
2008-06-01,2007-2008,Saudi Arabia,Saudi Arabia Player 5,Saudi Arabia FC,Sample club season,2136,23,0.0,0.0,0.48,0.0,3.91,synthetic://sample-data
2008-06-01,2007-2008,Saudi Arabia,Saudi Arabia Player 6,Saudi Arabia FC,Sample club season,1033,11,0.58,2.42,1.61,2.95,1.36,synthetic://sample-data
2008-06-01,2007-2008,Saudi Arabia,Saudi Arabia Player 7,Saudi Arabia FC,Sample club season,1185,13,1.79,0.09,0.13,0.24,4.61,synthetic://sample-data
2008-06-01,2007-2008,Saudi Arabia,Saudi Arabia Player 8,Saudi Arabia FC,Sample club season,1728,19,4.11,1.78,4.42,2.31,1.55,synthetic://sample-data
2008-06-01,2007-2008,Scotland,Scotland Player 1,Scotland FC,Sample club season,2187,24,1.28,0.0,1.17,0.11,4.46,synthetic://sample-data
2008-06-01,2007-2008,Scotland,Scotland Player 2,Scotland FC,Sample club season,2299,25,0.24,1.21,0.48,0.75,5.73,synthetic://sample-data
2008-06-01,2007-2008,Scotland,Scotland Player 3,Scotland FC,Sample club season,3228,35,2.62,0.88,1.87,1.67,5.02,synthetic://sample-data
2008-06-01,2007-2008,Scotland,Scotland Player 4,Scotland FC,Sample club season,2250,25,1.27,1.55,2.68,1.07,4.02,synthetic://sample-data
2008-06-01,2007-2008,Scotland,Scotland Player 5,Scotland FC,Sample club season,3361,37,0.0,0.21,1.07,0.91,2.63,synthetic://sample-data
