as_of_date,team,player,position,club,squad_status,availability_status,injury_type,expected_return,is_probable_starter,source_url
2022-03-09,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-03-09,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-03-09,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-03-09,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-03-09,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-06-08,Croatia,Croatia Player 1,GK,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Croatia,Croatia Player 2,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-06-08,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-06-08,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-06-08,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-09-07,Croatia,Croatia Player 1,GK,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-09-07,Croatia,Croatia Player 2,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-09-07,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-09-07,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-09-07,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-09-07,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-09-07,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-09-07,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-12-07,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2022-12-07,Croatia,Croatia Player 2,DF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2022-12-07,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-12-07,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-12-07,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2022-12-07,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-12-07,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2022-12-07,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-03-08,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2023-03-08,Croatia,Croatia Player 2,DF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2023-03-08,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2023-03-08,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2023-03-08,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2023-03-08,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-03-08,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-03-08,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-06-07,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2023-06-07,Croatia,Croatia Player 2,DF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2023-06-07,Croatia,Croatia Player 3,DF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2023-06-07,Croatia,Croatia Player 4,MF,Croatia FC,provisional,suspended,,,True,synthetic://sample-data
2023-06-07,Croatia,Croatia Player 5,MF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2023-06-07,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-06-07,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-06-07,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-09-06,Croatia,Croatia Player 1,GK,Croatia FC,provisional,suspended,,,True,synthetic://sample-data
2023-09-06,Croatia,Croatia Player 2,DF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2023-09-06,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2023-09-06,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2023-09-06,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2023-09-06,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-09-06,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-09-06,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-12-06,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2023-12-06,Croatia,Croatia Player 2,DF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2023-12-06,Croatia,Croatia Player 3,DF,Croatia FC,provisional,suspended,,,True,synthetic://sample-data
2023-12-06,Croatia,Croatia Player 4,MF,Croatia FC,provisional,suspended,,,True,synthetic://sample-data
2023-12-06,Croatia,Croatia Player 5,MF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2023-12-06,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-12-06,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2023-12-06,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-03-06,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2024-03-06,Croatia,Croatia Player 2,DF,Croatia FC,provisional,suspended,,,True,synthetic://sample-data
2024-03-06,Croatia,Croatia Player 3,DF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2024-03-06,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-03-06,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-03-06,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-03-06,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-03-06,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-06-05,Croatia,Croatia Player 1,GK,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-06-05,Croatia,Croatia Player 2,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-06-05,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-06-05,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-06-05,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-06-05,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-06-05,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-06-05,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-09-04,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2024-09-04,Croatia,Croatia Player 2,DF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2024-09-04,Croatia,Croatia Player 3,DF,Croatia FC,provisional,suspended,,,True,synthetic://sample-data
2024-09-04,Croatia,Croatia Player 4,MF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2024-09-04,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-09-04,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-09-04,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-09-04,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-12-04,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2024-12-04,Croatia,Croatia Player 2,DF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2024-12-04,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-12-04,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-12-04,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2024-12-04,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-12-04,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2024-12-04,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-03-05,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2025-03-05,Croatia,Croatia Player 2,DF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2025-03-05,Croatia,Croatia Player 3,DF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2025-03-05,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-03-05,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-03-05,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-03-05,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-03-05,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-06-04,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2025-06-04,Croatia,Croatia Player 2,DF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2025-06-04,Croatia,Croatia Player 3,DF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2025-06-04,Croatia,Croatia Player 4,MF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2025-06-04,Croatia,Croatia Player 5,MF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2025-06-04,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-06-04,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-06-04,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-09-03,Croatia,Croatia Player 1,GK,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-09-03,Croatia,Croatia Player 2,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-09-03,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-09-03,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-09-03,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-09-03,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-09-03,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-09-03,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-12-03,Croatia,Croatia Player 1,GK,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-12-03,Croatia,Croatia Player 2,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-12-03,Croatia,Croatia Player 3,DF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-12-03,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-12-03,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2025-12-03,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-12-03,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2025-12-03,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2026-03-04,Croatia,Croatia Player 1,GK,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2026-03-04,Croatia,Croatia Player 2,DF,Croatia FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2026-03-04,Croatia,Croatia Player 3,DF,Croatia FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2026-03-04,Croatia,Croatia Player 4,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2026-03-04,Croatia,Croatia Player 5,MF,Croatia FC,provisional,available,,,True,synthetic://sample-data
2026-03-04,Croatia,Croatia Player 6,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2026-03-04,Croatia,Croatia Player 7,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2026-03-04,Croatia,Croatia Player 8,FW,Croatia FC,provisional,available,,,False,synthetic://sample-data
2003-01-01,Denmark,Denmark Player 1,GK,Denmark FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
2003-01-01,Denmark,Denmark Player 2,DF,Denmark FC,provisional,suspended,,,True,synthetic://sample-data
2003-01-01,Denmark,Denmark Player 3,DF,Denmark FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2003-01-01,Denmark,Denmark Player 4,MF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-01-01,Denmark,Denmark Player 5,MF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-01-01,Denmark,Denmark Player 6,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-01-01,Denmark,Denmark Player 7,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-01-01,Denmark,Denmark Player 8,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-04-02,Denmark,Denmark Player 1,GK,Denmark FC,provisional,suspended,,,True,synthetic://sample-data
2003-04-02,Denmark,Denmark Player 2,DF,Denmark FC,provisional,doubtful,sample fitness test,,True,synthetic://sample-data
2003-04-02,Denmark,Denmark Player 3,DF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-04-02,Denmark,Denmark Player 4,MF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-04-02,Denmark,Denmark Player 5,MF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-04-02,Denmark,Denmark Player 6,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-04-02,Denmark,Denmark Player 7,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-04-02,Denmark,Denmark Player 8,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-07-02,Denmark,Denmark Player 1,GK,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-07-02,Denmark,Denmark Player 2,DF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-07-02,Denmark,Denmark Player 3,DF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-07-02,Denmark,Denmark Player 4,MF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-07-02,Denmark,Denmark Player 5,MF,Denmark FC,provisional,available,,,True,synthetic://sample-data
2003-07-02,Denmark,Denmark Player 6,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-07-02,Denmark,Denmark Player 7,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-07-02,Denmark,Denmark Player 8,FW,Denmark FC,provisional,available,,,False,synthetic://sample-data
2003-10-01,Denmark,Denmark Player 1,GK,Denmark FC,provisional,injured,sample soft-tissue,,True,synthetic://sample-data
