date,team,injured_players,suspended_players,squad_market_value_eur,xg_for_10,xg_against_10
2025-09-03,Egypt,3,0,1380844086.0,1.544,1.096
2025-12-03,Egypt,0,1,1362733266.0,1.602,1.063
2026-03-04,Egypt,0,0,1366572793.0,1.5,0.992
2003-01-01,England,0,1,4023834450.0,2.727,0.3
2003-04-02,England,1,0,3981524127.0,2.97,0.3
2003-07-02,England,3,0,4053181091.0,3.079,0.3
2003-10-01,England,2,0,3978963279.0,2.715,0.3
2003-12-31,England,0,0,3949826639.0,2.972,0.3
2004-03-31,England,1,0,4053637624.0,2.793,0.3
2004-06-30,England,0,1,4006546388.0,2.903,0.3
2004-09-29,England,0,1,4011267366.0,3.057,0.3
2004-12-29,England,3,0,3941924473.0,2.759,0.3
2005-03-30,England,2,0,3984296066.0,2.877,0.3
2005-06-29,England,2,0,3945179490.0,2.984,0.3
2005-09-28,England,0,0,4019161980.0,3.016,0.3
2005-12-28,England,0,0,4017662306.0,3.115,0.3
2006-03-29,England,2,0,3901172863.0,2.993,0.3
2006-06-28,England,1,0,4007402288.0,2.899,0.3
2006-09-27,England,0,0,3963405078.0,2.98,0.3
2006-12-27,England,1,0,4025398185.0,2.994,0.3
2007-03-28,England,2,0,3961441308.0,3.091,0.3
2007-06-27,England,0,0,4040321180.0,2.882,0.3
2007-09-26,England,3,0,4012181949.0,2.814,0.3
2007-12-26,England,4,0,3983344887.0,2.771,0.3
2008-03-26,England,2,0,3980881485.0,3.009,0.3
2008-06-25,England,0,0,3985421761.0,2.796,0.3
2008-09-24,England,0,0,3989438121.0,3.082,0.3
2008-12-24,England,0,0,3990361151.0,2.722,0.3
2009-03-25,England,1,0,3970672745.0,3.247,0.3
2009-06-24,England,0,0,4011535878.0,2.647,0.3
2009-09-23,England,0,0,3964008743.0,2.783,0.3
2009-12-23,England,0,0,3954071736.0,2.719,0.3
2010-03-24,England,5,0,4009545060.0,2.781,0.3
2010-06-23,England,2,1,4082884635.0,3.057,0.3
2010-09-22,England,2,0,4018719835.0,2.894,0.3
2010-12-22,England,2,1,3979735122.0,2.792,0.3
2011-03-23,England,3,0,3967428632.0,2.838,0.3
2011-06-22,England,0,0,3955319728.0,2.706,0.3
2011-09-21,England,3,0,3967368094.0,3.026,0.3
2011-12-21,England,1,0,3910176387.0,2.978,0.3
2012-03-21,England,1,1,3970345055.0,3.01,0.3
2012-06-20,England,1,1,4015070317.0,2.996,0.3
2012-09-19,England,0,0,3993462579.0,2.938,0.3
2012-12-19,England,2,0,4023313832.0,2.785,0.3
2013-03-20,England,2,0,4090725437.0,2.649,0.3
2013-06-19,England,3,0,4035484118.0,2.69,0.3
2013-09-18,England,1,0,4020282638.0,2.946,0.3
2013-12-18,England,1,0,3998403656.0,2.895,0.3
2014-03-19,England,0,0,3992842910.0,2.633,0.3
2014-06-18,England,2,1,4010825745.0,2.593,0.3
2014-09-17,England,2,0,3978190158.0,2.754,0.3
2014-12-17,England,0,0,4014425498.0,2.751,0.3
2015-03-18,England,1,0,3990423596.0,2.797,0.3
2015-06-17,England,0,0,3970404626.0,3.162,0.3
2015-09-16,England,0,1,3945621130.0,3.376,0.3
2015-12-16,England,1,0,3983312721.0,2.717,0.3
2016-03-16,England,0,0,3953712025.0,2.55,0.3
2016-06-15,England,1,1,3975190321.0,2.695,0.3
2016-09-14,England,1,0,3984274302.0,2.881,0.3
2016-12-14,England,1,0,4037654245.0,2.978,0.3
2017-03-15,England,4,0,4003006587.0,2.841,0.3
2017-06-14,England,1,0,3998182844.0,2.761,0.3
2017-09-13,England,0,0,3914507863.0,2.844,0.3
2017-12-13,England,1,0,4034003644.0,2.845,0.3
2018-03-14,England,1,0,4022741845.0,2.948,0.3
2018-06-13,England,1,0,3938854583.0,2.9,0.3
2018-09-12,England,2,0,3964784161.0,2.999,0.3
2018-12-12,England,0,1,3996134475.0,2.865,0.3
2019-03-13,England,0,0,3983969198.0,3.043,0.3
2019-06-12,England,2,0,4022660724.0,2.976,0.3
2019-09-11,England,5,1,4043906568.0,2.915,0.3
2019-12-11,England,0,1,3885346916.0,3.068,0.3
2020-03-11,England,2,0,3945140392.0,2.785,0.3
2020-06-10,England,4,0,3969433556.0,2.958,0.3
2020-09-09,England,2,0,3940685636.0,3.046,0.3
2020-12-09,England,2,0,3955790550.0,2.985,0.3
2021-03-10,England,0,0,3936979878.0,2.976,0.3
2021-06-09,England,1,0,3994189813.0,3.097,0.3
2021-09-08,England,3,1,3937977184.0,2.923,0.3
2021-12-08,England,2,0,4000980084.0,2.923,0.3
2022-03-09,England,1,0,3982873819.0,2.725,0.3
2022-06-08,England,1,0,3989336192.0,2.735,0.3
2022-09-07,England,1,1,4006081793.0,3.122,0.3
2022-12-07,England,2,0,4020922577.0,3.018,0.3
2023-03-08,England,2,0,3968401694.0,2.92,0.3
2023-06-07,England,1,0,4037574534.0,3.019,0.3
2023-09-06,England,0,0,3959415820.0,2.737,0.3
2023-12-06,England,1,0,4017598104.0,2.934,0.3
2024-03-06,England,0,1,3948594435.0,2.808,0.3
2024-06-05,England,0,1,3932560613.0,2.9,0.3
2024-09-04,England,1,0,3972665314.0,2.873,0.3
2024-12-04,England,0,0,3998145239.0,3.101,0.3
2025-03-05,England,0,0,4000738732.0,2.739,0.3
2025-06-04,England,0,0,3959599392.0,2.874,0.3
2025-09-03,England,2,0,3994852562.0,2.852,0.3
2025-12-03,England,0,0,3978658998.0,2.979,0.3
2026-03-04,England,2,0,3981271021.0,2.826,0.3
2003-01-01,France,3,0,4353625913.0,2.927,0.3
2003-04-02,France,1,1,4366197112.0,3.15,0.3
2003-07-02,France,0,1,4440234382.0,2.94,0.3
2003-10-01,France,1,0,4411409856.0,3.252,0.3
2003-12-31,France,0,0,4447487225.0,2.958,0.3
2004-03-31,France,1,0,4375161088.0,3.334,0.3
2004-06-30,France,4,0,4384496986.0,3.259,0.3
2004-09-29,France,1,0,4426364029.0,3.393,0.3
2004-12-29,France,1,0,4384913416.0,3.083,0.3
2005-03-30,France,2,0,4415074622.0,3.022,0.3
2005-06-29,France,1,0,4436380934.0,3.172,0.3
2005-09-28,France,1,0,4413253674.0,3.044,0.3
2005-12-28,France,2,0,4361394433.0,3.2,0.3
2006-03-29,France,0,0,4434362586.0,3.415,0.3
2006-06-28,France,2,1,4470450380.0,3.165,0.3
2006-09-27,France,0,0,4399782638.0,3.236,0.3
2006-12-27,France,0,0,4439724057.0,3.151,0.3
2007-03-28,France,2,0,4379639268.0,3.024,0.3
2007-06-27,France,2,0,4453597940.0,3.004,0.3
2007-09-26,France,1,0,4398314632.0,3.091,0.3
2007-12-26,France,2,0,4394305001.0,3.206,0.3
2008-03-26,France,1,1,4427316380.0,3.259,0.3
2008-06-25,France,0,0,4404475749.0,3.019,0.3
2008-09-24,France,1,0,4369539205.0,3.069,0.3
2008-12-24,France,1,1,4403091537.0,3.104,0.3
2009-03-25,France,0,0,4408340285.0,3.271,0.3
2009-06-24,France,0,0,4380015599.0,3.241,0.3
2009-09-23,France,1,0,4427112913.0,3.04,0.3
2009-12-23,France,0,0,4437722599.0,2.999,0.3
2010-03-24,France,2,1,4397591019.0,3.192,0.3
2010-06-23,France,0,1,4452649938.0,3.155,0.3
2010-09-22,France,1,0,4423377350.0,3.085,0.3
2010-12-22,France,2,2,4370396121.0,2.962,0.3
2011-03-23,France,1,1,4385162743.0,2.752,0.3
2011-06-22,France,1,0,4488326026.0,3.09,0.3
2011-09-21,France,3,0,4368345704.0,2.81,0.3
2011-12-21,France,1,0,4390896615.0,3.0,0.3
2012-03-21,France,0,1,4399901767.0,2.966,0.3
2012-06-20,France,5,2,4383649407.0,2.877,0.3
2012-09-19,France,1,0,4416297071.0,3.173,0.3
2012-12-19,France,5,0,4450481263.0,3.007,0.3
2013-03-20,France,1,0,4415179142.0,3.072,0.3
2013-06-19,France,0,0,4335263725.0,2.925,0.3
2013-09-18,France,0,0,4353615344.0,3.109,0.3
2013-12-18,France,0,0,4410636152.0,3.204,0.3
2014-03-19,France,1,0,4426689775.0,3.093,0.3
2014-06-18,France,3,1,4378109398.0,3.384,0.3
2014-09-17,France,3,1,4442407289.0,3.312,0.3
2014-12-17,France,0,0,4438171425.0,3.156,0.3
2015-03-18,France,1,0,4375999087.0,2.876,0.3
2015-06-17,France,2,1,4428871257.0,2.952,0.3
2015-09-16,France,0,0,4428082720.0,2.997,0.3
2015-12-16,France,2,0,4416311914.0,3.121,0.3
2016-03-16,France,1,0,4389308896.0,2.87,0.3
2016-06-15,France,1,0,4405143659.0,3.123,0.3
2016-09-14,France,2,0,4416130757.0,3.197,0.3
2016-12-14,France,2,0,4467671612.0,3.179,0.3
2017-03-15,France,1,0,4414317326.0,3.292,0.3
2017-06-14,France,3,0,4443685627.0,3.007,0.3
2017-09-13,France,2,1,4390188064.0,2.946,0.3
2017-12-13,France,2,0,4354137051.0,3.051,0.3
2018-03-14,France,0,0,4396678853.0,3.12,0.3
2018-06-13,France,1,0,4451311272.0,2.814,0.3
2018-09-12,France,2,0,4428597575.0,2.927,0.3
2018-12-12,France,1,0,4457526494.0,2.958,0.3
2019-03-13,France,0,1,4442757239.0,3.297,0.3
2019-06-12,France,1,0,4352411944.0,3.011,0.3
2019-09-11,France,2,0,4433587294.0,3.369,0.3
2019-12-11,France,2,0,4368011113.0,3.24,0.3
2020-03-11,France,2,0,4389987861.0,3.029,0.3
2020-06-10,France,0,0,4369236571.0,3.217,0.3
2020-09-09,France,0,1,4410126646.0,3.064,0.3
2020-12-09,France,1,0,4415929381.0,3.158,0.3
2021-03-10,France,0,0,4430401191.0,3.208,0.3
2021-06-09,France,2,0,4366793656.0,3.318,0.3
2021-09-08,France,0,1,4349839417.0,3.024,0.3
2021-12-08,France,3,0,4413890174.0,2.953,0.3
2022-03-09,France,2,0,4395433979.0,3.179,0.3
2022-06-08,France,0,0,4411016253.0,3.07,0.3
2022-09-07,France,1,1,4406656398.0,3.275,0.3
2022-12-07,France,1,0,4392666556.0,2.816,0.3
2023-03-08,France,3,0,4447086159.0,3.478,0.3
2023-06-07,France,0,0,4379702776.0,2.87,0.3
2023-09-06,France,0,1,4392328168.0,2.845,0.3
2023-12-06,France,1,0,4380823590.0,3.092,0.3
2024-03-06,France,1,0,4405510246.0,3.291,0.3
2024-06-05,France,1,0,4446174137.0,2.992,0.3
2024-09-04,France,0,1,4368629045.0,2.903,0.3
2024-12-04,France,0,0,4471855348.0,2.981,0.3
2025-03-05,France,2,0,4411207033.0,3.031,0.3
2025-06-04,France,1,0,4441447825.0,3.425,0.3
2025-09-03,France,2,0,4374997607.0,2.776,0.3
2025-12-03,France,0,1,4435766087.0,3.18,0.3
2026-03-04,France,1,0,4373805710.0,3.174,0.3
2003-01-01,Germany,2,1,3545539131.0,2.521,0.3
2003-04-02,Germany,0,0,3529324805.0,2.757,0.3
2003-07-02,Germany,2,0,3495557377.0,2.843,0.3
2003-10-01,Germany,5,0,3560349747.0,2.758,0.3
2003-12-31,Germany,4,0,3510472636.0,2.725,0.3
2004-03-31,Germany,1,0,3487530340.0,2.647,0.3
2004-06-30,Germany,0,0,3568912124.0,2.5,0.3
2004-09-29,Germany,1,0,3585171057.0,2.549,0.3
2004-12-29,Germany,0,0,3464514775.0,2.496,0.3
2005-03-30,Germany,0,0,3585344985.0,2.694,0.3
2005-06-29,Germany,2,0,3516656270.0,2.561,0.3
2005-09-28,Germany,0,1,3514517478.0,2.869,0.3
2005-12-28,Germany,0,0,3511229127.0,2.746,0.3
2006-03-29,Germany,3,0,3540767928.0,2.646,0.3
2006-06-28,Germany,2,0,3555927516.0,2.749,0.3
2006-09-27,Germany,1,0,3530627917.0,2.592,0.3
2006-12-27,Germany,0,1,3529892424.0,2.529,0.3
2007-03-28,Germany,1,1,3567975046.0,2.672,0.3
2007-06-27,Germany,1,0,3557684857.0,2.541,0.3
2007-09-26,Germany,1,0,3489670296.0,2.374,0.3
2007-12-26,Germany,0,0,3576632788.0,2.559,0.3
2008-03-26,Germany,4,0,3515048575.0,2.875,0.3
2008-06-25,Germany,0,0,3544014770.0,2.584,0.3
2008-09-24,Germany,1,0,3497254145.0,2.967,0.3
2008-12-24,Germany,2,0,3499491302.0,2.583,0.3
2009-03-25,Germany,0,0,3562093181.0,2.726,0.3
2009-06-24,Germany,3,0,3517075304.0,2.506,0.3
2009-09-23,Germany,1,0,3538518058.0,2.79,0.3
2009-12-23,Germany,2,1,3536594009.0,2.951,0.3
2010-03-24,Germany,2,0,3511878610.0,2.675,0.3
2010-06-23,Germany,1,0,3535269238.0,2.599,0.3
2010-09-22,Germany,2,1,3519295281.0,2.496,0.3
2010-12-22,Germany,1,0,3555584165.0,2.799,0.3
2011-03-23,Germany,0,0,3505903098.0,2.601,0.3
2011-06-22,Germany,1,0,3538710058.0,2.552,0.3
2011-09-21,Germany,6,0,3548506026.0,2.846,0.3
2011-12-21,Germany,5,0,3540396297.0,2.855,0.3
2012-03-21,Germany,2,0,3526064327.0,2.462,0.3
2012-06-20,Germany,0,0,3568355292.0,2.505,0.3
2012-09-19,Germany,0,0,3522982972.0,2.572,0.3
2012-12-19,Germany,0,1,3536808775.0,2.537,0.3
2013-03-20,Germany,4,1,3512734259.0,2.783,0.3
2013-06-19,Germany,0,0,3596559998.0,2.484,0.3
2013-09-18,Germany,0,0,3559495310.0,2.554,0.3
2013-12-18,Germany,3,0,3569898599.0,2.625,0.3
2014-03-19,Germany,2,0,3551349590.0,3.014,0.3
2014-06-18,Germany,0,0,3598150914.0,2.63,0.3
2014-09-17,Germany,1,0,3546170333.0,2.473,0.3
2014-12-17,Germany,1,1,3475026129.0,2.738,0.3
2015-03-18,Germany,0,0,3524653039.0,2.567,0.3
2015-06-17,Germany,0,1,3568947677.0,2.713,0.3
2015-09-16,Germany,0,0,3525230455.0,2.862,0.3
2015-12-16,Germany,0,0,3557764368.0,2.602,0.3
2016-03-16,Germany,0,0,3527219473.0,2.323,0.3
2016-06-15,Germany,0,0,3571556331.0,3.139,0.3
2016-09-14,Germany,6,0,3557930604.0,2.597,0.3
2016-12-14,Germany,1,0,3503190154.0,2.601,0.3
2017-03-15,Germany,2,2,3495136780.0,2.662,0.3
2017-06-14,Germany,0,0,3582099637.0,2.719,0.3
2017-09-13,Germany,2,1,3557690390.0,2.452,0.3
2017-12-13,Germany,2,0,3540043689.0,2.744,0.3
2018-03-14,Germany,2,1,3546792035.0,2.504,0.3
2018-06-13,Germany,4,0,3521347097.0,2.826,0.3
2018-09-12,Germany,1,0,3527901607.0,2.687,0.3
2018-12-12,Germany,2,1,3570397334.0,2.926,0.3
2019-03-13,Germany,1,0,3590520205.0,2.738,0.3
2019-06-12,Germany,2,0,3573279191.0,2.582,0.3
2019-09-11,Germany,1,0,3538331445.0,2.655,0.3
2019-12-11,Germany,1,1,3554429798.0,2.794,0.3
2020-03-11,Germany,2,0,3524694454.0,2.645,0.3
2020-06-10,Germany,1,0,3553393992.0,2.746,0.3
2020-09-09,Germany,0,1,3611793714.0,2.402,0.3
2020-12-09,Germany,3,0,3551839691.0,2.668,0.3
2021-03-10,Germany,2,0,3592210038.0,2.597,0.3
2021-06-09,Germany,0,0,3519694540.0,2.347,0.3
2021-09-08,Germany,1,0,3551065343.0,2.416,0.3
2021-12-08,Germany,0,0,3545220810.0,2.689,0.3
2022-03-09,Germany,4,0,3526889762.0,2.515,0.3
2022-06-08,Germany,2,0,3539263657.0,2.753,0.3
2022-09-07,Germany,2,0,3503384231.0,3.017,0.3
2022-12-07,Germany,1,1,3528322739.0,2.844,0.3
2023-03-08,Germany,0,0,3533935535.0,2.492,0.3
2023-06-07,Germany,2,0,3569685311.0,2.641,0.3
2023-09-06,Germany,1,0,3493641865.0,2.806,0.3
2023-12-06,Germany,0,0,3514471143.0,2.564,0.3
2024-03-06,Germany,0,1,3523339853.0,2.731,0.3
2024-06-05,Germany,4,0,3613815038.0,2.536,0.3
2024-09-04,Germany,4,1,3526222592.0,2.822,0.3
2024-12-04,Germany,0,1,3517805282.0,2.875,0.3
2025-03-05,Germany,0,0,3541319329.0,2.501,0.3
2025-06-04,Germany,0,0,3560120067.0,2.673,0.3
2025-09-03,Germany,3,0,3531442448.0,2.621,0.3
2025-12-03,Germany,1,0,3556320440.0,2.315,0.3
2026-03-04,Germany,0,0,3480000660.0,2.724,0.3
2003-01-01,Ghana,2,0,1026811487.0,1.397,1.041
2003-04-02,Ghana,0,0,1017109207.0,1.435,1.312
2003-07-02,Ghana,2,0,963345131.0,1.361,1.382
2003-10-01,Ghana,1,0,1011138834.0,1.437,1.296
2003-12-31,Ghana,1,0,1017063238.0,1.464,1.293
2004-03-31,Ghana,1,0,994109687.0,1.495,1.37
2004-06-30,Ghana,0,0,1004338143.0,1.24,1.142
2004-09-29,Ghana,3,0,1008249948.0,1.497,1.464
2004-12-29,Ghana,2,0,986145796.0,1.341,1.347
2005-03-30,Ghana,3,0,1004436198.0,1.38,1.11
2005-06-29,Ghana,2,0,1038215871.0,1.582,1.284
2005-09-28,Ghana,0,0,1016679647.0,1.354,1.279
2005-12-28,Ghana,0,0,1018949397.0,1.765,1.207
2006-03-29,Ghana,0,0,970033429.0,1.804,1.557
2006-06-28,Ghana,0,0,1036303393.0,1.53,1.357
2006-09-27,Ghana,1,0,965712888.0,1.403,1.345
2006-12-27,Ghana,2,0,1023088251.0,1.391,1.166
2007-03-28,Ghana,2,0,938309430.0,1.16,1.067
2007-06-27,Ghana,2,0,1035950107.0,1.504,1.006
2007-09-26,Ghana,0,0,985221685.0,1.464,1.205
2007-12-26,Ghana,2,0,987741676.0,1.395,1.039
2008-03-26,Ghana,5,0,1064656083.0,1.418,1.171
2008-06-25,Ghana,1,1,958802835.0,1.485,1.393
2008-09-24,Ghana,1,0,1040040561.0,1.353,0.989
2008-12-24,Ghana,1,0,1058356517.0,1.504,1.161
2009-03-25,Ghana,1,0,1023825221.0,1.168,1.127
2009-06-24,Ghana,2,0,973335587.0,1.596,1.05
2009-09-23,Ghana,3,0,976615068.0,1.731,1.281
2009-12-23,Ghana,1,0,1070187177.0,1.247,1.301
2010-03-24,Ghana,0,0,975258262.0,1.271,1.142
2010-06-23,Ghana,1,0,1036845660.0,1.26,1.015
2010-09-22,Ghana,1,0,962927605.0,1.476,1.315
2010-12-22,Ghana,2,0,1025150328.0,1.314,0.93
2011-03-23,Ghana,3,0,989546219.0,1.328,1.4
2011-06-22,Ghana,1,0,1014977963.0,1.428,1.112
2011-09-21,Ghana,2,0,1010425843.0,1.348,1.266
2011-12-21,Ghana,1,1,985865396.0,1.425,1.308
2012-03-21,Ghana,0,0,984775658.0,1.376,1.194
2012-06-20,Ghana,1,1,1007244892.0,1.436,1.148
2012-09-19,Ghana,2,0,1010966915.0,1.555,1.36
2012-12-19,Ghana,0,0,987480204.0,1.567,1.146
2013-03-20,Ghana,0,0,1039400364.0,1.437,1.052
2013-06-19,Ghana,4,0,971305585.0,1.715,1.135
2013-09-18,Ghana,0,0,1041705872.0,1.438,1.101
2013-12-18,Ghana,1,1,1052305072.0,1.339,1.053
2014-03-19,Ghana,1,0,976328292.0,1.407,1.25
2014-06-18,Ghana,0,0,920357809.0,1.291,1.17
2014-09-17,Ghana,4,0,996063568.0,1.322,1.235
2014-12-17,Ghana,1,0,947327235.0,1.284,1.15
2015-03-18,Ghana,3,0,1036158185.0,1.345,1.045
2015-06-17,Ghana,2,0,981292109.0,1.44,0.893
2015-09-16,Ghana,0,0,1002528694.0,1.637,0.988
2015-12-16,Ghana,0,0,1036749725.0,1.241,0.943
2016-03-16,Ghana,2,0,1025154315.0,1.18,1.374
2016-06-15,Ghana,3,0,1010820604.0,1.397,1.134
2016-09-14,Ghana,2,0,997204053.0,1.287,0.962
2016-12-14,Ghana,1,0,1065594851.0,1.403,1.473
2017-03-15,Ghana,1,0,919569481.0,1.184,0.969
2017-06-14,Ghana,3,0,950056925.0,1.235,1.148
2017-09-13,Ghana,1,1,1038528469.0,1.235,1.15
2017-12-13,Ghana,1,0,1002474994.0,1.254,1.2
2018-03-14,Ghana,3,0,998655061.0,1.302,0.98
2018-06-13,Ghana,1,1,1065465553.0,1.321,1.219
2018-09-12,Ghana,0,0,1016100330.0,1.542,1.117
2018-12-12,Ghana,2,0,1030354652.0,1.408,0.994
2019-03-13,Ghana,0,1,1022194285.0,1.137,1.029
2019-06-12,Ghana,0,0,992883605.0,1.693,0.764
2019-09-11,Ghana,2,0,967682588.0,1.173,1.039
2019-12-11,Ghana,2,0,1029784362.0,1.366,1.213
2020-03-11,Ghana,1,0,1033238711.0,1.218,1.042
2020-06-10,Ghana,1,1,1005079458.0,1.344,1.266
2020-09-09,Ghana,2,0,1010040709.0,1.411,1.141
2020-12-09,Ghana,1,1,1054920052.0,1.263,0.854
2021-03-10,Ghana,2,0,1021996784.0,1.327,1.19
2021-06-09,Ghana,3,0,1018271893.0,1.298,0.884
2021-09-08,Ghana,1,0,1058293351.0,1.36,1.266
2021-12-08,Ghana,3,0,1059659182.0,1.277,0.958
2022-03-09,Ghana,0,0,1055525876.0,1.392,1.16
2022-06-08,Ghana,1,0,1003665642.0,1.3,1.255
2022-09-07,Ghana,2,0,978677568.0,1.477,1.18
2022-12-07,Ghana,0,0,975590085.0,1.391,1.049
2023-03-08,Ghana,1,0,977481564.0,1.426,1.389
2023-06-07,Ghana,2,0,1015914554.0,1.081,1.294
2023-09-06,Ghana,2,0,1015032471.0,1.182,1.158
2023-12-06,Ghana,0,1,1010639672.0,1.517,0.871
2024-03-06,Ghana,2,0,1041101197.0,1.528,1.436
2024-06-05,Ghana,2,0,1037147928.0,1.387,1.358
2024-09-04,Ghana,1,0,1046544978.0,1.565,1.133
2024-12-04,Ghana,2,1,978638842.0,1.448,1.102
2025-03-05,Ghana,2,0,1010953340.0,1.484,1.238
2025-06-04,Ghana,3,1,982654358.0,1.437,1.323
2025-09-03,Ghana,3,0,980242656.0,1.497,1.105
2025-12-03,Ghana,2,0,1051166193.0,1.26,1.017
2026-03-04,Ghana,1,0,1047273067.0,1.46,0.988
2003-01-01,Iran,2,0,1031732612.0,1.261,1.269
2003-04-02,Iran,2,0,1091053741.0,1.527,1.156
2003-07-02,Iran,0,0,1029303436.0,1.337,1.133
2003-10-01,Iran,3,0,1035270942.0,1.484,1.099
2003-12-31,Iran,5,1,1056568548.0,1.472,1.207
2004-03-31,Iran,1,0,1082552032.0,1.404,1.24
2004-06-30,Iran,0,1,1094815115.0,1.355,1.114
2004-09-29,Iran,1,0,1033359539.0,1.47,1.091
2004-12-29,Iran,2,0,1075550705.0,1.395,0.962
2005-03-30,Iran,2,0,1049594791.0,1.636,1.031
2005-06-29,Iran,0,0,1049327058.0,1.295,1.229
2005-09-28,Iran,0,1,1028872349.0,1.373,0.948
2005-12-28,Iran,1,0,1041029939.0,1.522,1.095
2006-03-29,Iran,4,0,998450340.0,1.303,1.047
2006-06-28,Iran,3,0,1082889608.0,1.188,1.36
2006-09-27,Iran,1,0,1105618590.0,1.467,1.102
2006-12-27,Iran,1,1,1089666250.0,1.489,0.983
2007-03-28,Iran,1,0,1066235805.0,1.556,1.006
2007-06-27,Iran,1,0,1089393964.0,1.564,1.336
2007-09-26,Iran,1,0,1051205026.0,1.437,0.889
2007-12-26,Iran,3,0,1068842628.0,1.375,1.005
2008-03-26,Iran,2,1,1115914761.0,1.435,1.21
2008-06-25,Iran,1,0,1008524961.0,1.421,1.005
2008-09-24,Iran,0,0,1083845947.0,1.076,1.088
2008-12-24,Iran,1,0,1091498081.0,1.443,1.298
2009-03-25,Iran,0,0,1049051987.0,1.198,0.861
2009-06-24,Iran,1,1,1048225223.0,1.418,1.283
2009-09-23,Iran,1,0,1046761843.0,1.167,1.137
2009-12-23,Iran,0,0,1071600774.0,1.3,1.209
2010-03-24,Iran,1,0,1124681720.0,1.653,0.912
2010-06-23,Iran,0,0,1097320287.0,1.538,1.058
2010-09-22,Iran,1,0,1043679958.0,1.412,1.074
2010-12-22,Iran,2,0,1060564532.0,1.452,1.292
2011-03-23,Iran,0,0,1095325367.0,1.416,1.016
2011-06-22,Iran,0,0,1039986804.0,1.503,1.181
2011-09-21,Iran,2,0,1071489545.0,1.457,0.991
2011-12-21,Iran,3,0,1093981206.0,1.348,1.302
2012-03-21,Iran,1,0,1115724462.0,1.413,1.3
2012-06-20,Iran,1,0,1097707095.0,1.41,1.214
2012-09-19,Iran,2,0,1070860431.0,1.592,1.222
2012-12-19,Iran,1,1,1102682858.0,1.541,1.236
2013-03-20,Iran,0,0,1045555426.0,1.359,0.994
2013-06-19,Iran,0,1,1044599424.0,1.309,1.334
2013-09-18,Iran,5,0,1120395109.0,1.234,0.954
2013-12-18,Iran,0,0,1051444392.0,1.305,1.294
2014-03-19,Iran,0,0,1074111404.0,1.616,1.173
2014-06-18,Iran,1,0,1023258421.0,1.434,0.847
2014-09-17,Iran,3,0,1105310408.0,1.648,1.348
2014-12-17,Iran,1,0,1059394505.0,1.259,1.138
2015-03-18,Iran,2,0,1069546408.0,1.452,1.145
2015-06-17,Iran,4,0,1107184689.0,1.176,0.912
2015-09-16,Iran,3,0,1032605131.0,1.34,1.3
2015-12-16,Iran,3,0,1046872072.0,1.451,1.261
2016-03-16,Iran,0,1,1079672837.0,1.407,1.161
2016-06-15,Iran,0,0,1053789324.0,1.319,1.139
2016-09-14,Iran,3,1,1015456458.0,1.361,1.207
2016-12-14,Iran,0,0,1056635918.0,1.51,1.155
2017-03-15,Iran,2,0,1052882840.0,1.276,1.25
2017-06-14,Iran,1,0,1092562790.0,1.48,1.235
2017-09-13,Iran,1,0,1117311382.0,1.409,0.679
2017-12-13,Iran,3,0,1066147167.0,1.235,1.254
2018-03-14,Iran,2,0,1097476968.0,1.638,1.247
2018-06-13,Iran,0,0,1080878182.0,1.801,1.491
2018-09-12,Iran,1,1,1056274173.0,1.46,1.051
2018-12-12,Iran,2,0,1095208531.0,1.409,1.044
2019-03-13,Iran,5,0,1094935689.0,1.45,1.063
2019-06-12,Iran,0,0,1150890876.0,1.56,1.37
2019-09-11,Iran,2,0,1057727975.0,1.386,1.216
2019-12-11,Iran,1,0,1094785321.0,1.319,1.123
2020-03-11,Iran,0,0,1077224593.0,1.532,1.351
2020-06-10,Iran,1,0,1078930343.0,1.458,1.304
2020-09-09,Iran,0,1,1032185373.0,1.487,1.068
2020-12-09,Iran,0,1,1069780476.0,1.812,1.307
2021-03-10,Iran,2,0,1108938698.0,1.321,0.854
2021-06-09,Iran,0,0,1102791079.0,1.397,1.2
2021-09-08,Iran,4,1,1071216454.0,1.578,1.168
2021-12-08,Iran,1,0,1073504377.0,1.629,1.14
2022-03-09,Iran,3,1,1077345953.0,1.462,0.813
2022-06-08,Iran,1,0,1072344468.0,1.406,0.998
2022-09-07,Iran,2,0,1029691953.0,1.24,1.043
2022-12-07,Iran,0,0,1060004904.0,1.498,1.279
2023-03-08,Iran,0,0,1088718480.0,1.314,1.22
2023-06-07,Iran,2,0,1065181050.0,1.466,1.326
2023-09-06,Iran,3,0,1102729496.0,1.265,1.027
2023-12-06,Iran,1,1,1019547345.0,1.568,0.952
2024-03-06,Iran,1,0,1097896466.0,1.217,1.394
2024-06-05,Iran,1,0,1076864209.0,1.119,1.056
2024-09-04,Iran,0,0,1067950986.0,1.444,1.325
2024-12-04,Iran,0,0,1044080240.0,1.85,1.261
2025-03-05,Iran,1,1,1087857710.0,1.464,1.139
2025-06-04,Iran,2,0,1042696822.0,1.301,1.094
2025-09-03,Iran,1,1,1080927652.0,1.69,0.902
2025-12-03,Iran,1,0,1014596557.0,1.437,1.021
2026-03-04,Iran,2,0,1085446514.0,1.347,1.344
2003-01-01,Italy,0,0,3453315487.0,2.807,0.3
2003-04-02,Italy,3,0,3598958922.0,2.706,0.3
